,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21
25634,518.67,642.36,1589.52,1407.46,14.62,21.61,553.04,2388.08,9055.14,1.3,47.57,521.31,2388.08,8140.24,8.4423,0.03,392,2388,100.0,39.01,23.3269
25637,518.67,642.7,1588.26,1405.06,14.62,21.61,553.35,2388.06,9057.79,1.3,47.59,521.38,2388.02,8140.84,8.4259,0.03,393,2388,100.0,38.73,23.3755
25643,518.67,643.01,1586.36,1409.48,14.62,21.61,554.0,2388.08,9060.16,1.3,47.56,521.68,2388.06,8140.24,8.4378,0.03,393,2388,100.0,38.9,23.3511
25651,518.67,642.68,1586.35,1405.9,14.62,21.61,552.91,2388.05,9059.69,1.3,47.55,521.03,2388.01,8146.0,8.4294,0.03,392,2388,100.0,39.08,23.2459
25653,518.67,642.95,1588.2,1415.02,14.62,21.61,553.29,2388.16,9064.25,1.3,47.51,521.33,2388.19,8140.48,8.4243,0.03,394,2388,100.0,38.69,23.1744
25654,518.67,642.98,1585.49,1407.0,14.62,21.61,553.43,2388.08,9056.51,1.3,47.48,521.59,2388.05,8139.55,8.4333,0.03,393,2388,100.0,38.68,23.2129
25666,518.67,643.61,1598.32,1414.21,14.62,21.61,553.04,2388.05,9060.75,1.3,47.72,521.03,2388.07,8142.82,8.4517,0.03,393,2388,100.0,38.59,23.2128
25672,518.67,642.57,1598.98,1411.27,14.62,21.61,552.68,2388.13,9070.36,1.3,47.61,520.82,2388.14,8148.93,8.4406,0.03,396,2388,100.0,38.71,23.2112
25688,518.67,642.99,1591.39,1425.28,14.62,21.61,552.5,2388.12,9075.06,1.3,48.01,521.17,2388.16,8151.34,8.4566,0.03,396,2388,100.0,38.54,23.2402
25692,518.67,643.22,1599.17,1422.54,14.62,21.61,552.18,2388.12,9083.1,1.3,48.0,520.76,2388.16,8154.86,8.4855,0.03,394,2388,100.0,38.62,23.1455
25694,518.67,642.8,1594.81,1417.91,14.62,21.61,552.14,2388.18,9075.22,1.3,47.93,519.92,2388.16,8149.96,8.4819,0.03,394,2388,100.0,38.56,23.0475
25698,518.67,643.27,1589.97,1423.92,14.62,21.61,551.78,2388.12,9077.75,1.3,47.86,520.78,2388.14,8147.51,8.4919,0.03,396,2388,100.0,38.61,23.1378
25699,518.67,643.61,1596.99,1422.62,14.62,21.61,552.08,2388.15,9079.57,1.3,48.07,520.27,2388.14,8156.22,8.5099,0.03,395,2388,100.0,38.44,23.0992
25711,518.67,643.33,1601.44,1427.28,14.62,21.61,551.24,2388.26,9084.53,1.3,48.09,519.42,2388.2,8156.1,8.5018,0.03,395,2388,100.0,38.42,23.0511
25732,518.67,642.4,1589.73,1400.37,14.62,21.61,555.21,2388.01,9055.91,1.3,47.23,522.47,2387.96,8141.35,8.3967,0.03,393,2388,100.0,39.11,23.3903
25738,518.67,641.84,1584.91,1400.39,14.62,21.61,554.96,2387.98,9064.31,1.3,47.12,522.62,2387.94,8139.04,8.3658,0.03,391,2388,100.0,39.05,23.433
25739,518.67,641.58,1584.31,1392.58,14.62,21.6,554.97,2387.99,9055.55,1.3,47.28,522.26,2387.96,8139.9,8.3668,0.03,391,2388,100.0,39.01,23.4643
25742,518.67,642.19,1582.82,1398.03,14.62,21.61,554.88,2388.0,9054.8,1.3,47.19,521.92,2388.02,8135.7,8.3669,0.03,390,2388,100.0,39.22,23.5307
25753,518.67,641.93,1585.79,1397.46,14.62,21.61,554.61,2387.96,9054.36,1.3,46.96,522.63,2387.95,8142.02,8.3652,0.03,390,2388,100.0,39.11,23.4177
25759,518.67,641.92,1584.08,1399.48,14.62,21.61,554.12,2388.03,9051.7,1.3,47.23,521.92,2388.03,8137.36,8.397,0.03,392,2388,100.0,39.08,23.3844
25762,518.67,641.84,1579.99,1403.74,14.62,21.61,555.13,2387.98,9054.9,1.3,47.25,522.34,2387.99,8136.79,8.3799,0.03,390,2388,100.0,39.07,23.5111
25766,518.67,642.36,1585.03,1396.09,14.62,21.61,554.41,2387.98,9052.59,1.3,47.24,522.5,2387.96,8131.85,8.3997,0.03,393,2388,100.0,39.11,23.3769
25769,518.67,641.98,1586.89,1396.74,14.62,21.61,554.21,2387.97,9055.36,1.3,47.04,522.23,2387.99,8135.91,8.3906,0.03,390,2388,100.0,38.96,23.3787
25772,518.67,642.37,1580.73,1396.3,14.62,21.61,554.12,2387.96,9055.38,1.3,47.04,522.39,2388.06,8135.74,8.3939,0.03,391,2388,100.0,38.99,23.4087
25775,518.67,641.78,1589.98,1398.1,14.62,21.61,554.8,2388.04,9051.54,1.3,47.35,522.2,2387.99,8136.5,8.4718,0.03,392,2388,100.0,39.13,23.4938
25777,518.67,642.29,1586.32,1389.9,14.62,21.61,554.37,2388.01,9047.7,1.3,47.15,522.03,2388.04,8137.72,8.4202,0.03,390,2388,100.0,39.04,23.423
25808,518.67,642.28,1584.44,1405.84,14.62,21.61,554.49,2388.0,9063.96,1.3,47.29,522.77,2388.04,8140.49,8.4127,0.03,391,2388,100.0,39.04,23.4595
25814,518.67,641.97,1576.2,1393.02,14.62,21.61,554.05,2388.09,9049.28,1.3,47.05,522.56,2388.05,8139.01,8.4088,0.03,393,2388,100.0,39.1,23.4267
25822,518.67,642.34,1582.3,1393.05,14.62,21.61,554.43,2387.95,9063.82,1.3,47.12,522.24,2388.05,8136.12,8.4117,0.03,391,2388,100.0,39.05,23.3751
25834,518.67,641.98,1586.25,1392.13,14.62,21.61,553.7,2388.01,9054.19,1.3,47.19,522.0,2388.02,8141.45,8.4131,0.03,391,2388,100.0,38.94,23.4791
25841,518.67,643.08,1585.93,1400.61,14.62,21.6,553.96,2388.03,9062.2,1.3,47.24,521.76,2388.0,8135.81,8.3988,0.03,393,2388,100.0,38.99,23.2952
25844,518.67,642.4,1583.96,1394.75,14.62,21.6,554.37,2388.08,9052.82,1.3,47.24,522.03,2388.08,8139.75,8.431,0.03,390,2388,100.0,38.87,23.3936
25853,518.67,642.86,1589.8,1400.18,14.62,21.61,554.51,2388.02,9054.48,1.3,47.44,522.34,2388.04,8139.84,8.4099,0.03,392,2388,100.0,38.8,23.3528
25854,518.67,642.81,1583.9,1398.91,14.62,21.61,553.92,2388.04,9058.72,1.3,47.39,522.01,2388.02,8130.56,8.4208,0.03,392,2388,100.0,39.14,23.3353
25861,518.67,642.32,1593.44,1401.69,14.62,21.61,554.09,2388.04,9046.66,1.3,47.4,522.07,2388.08,8131.08,8.4062,0.03,395,2388,100.0,39.12,23.4202
25863,518.67,641.58,1585.43,1404.08,14.62,21.61,553.22,2388.05,9051.24,1.3,47.28,521.88,2388.07,8138.31,8.4087,0.03,391,2388,100.0,38.87,23.2434
25866,518.67,642.46,1584.04,1391.24,14.62,21.61,553.61,2388.07,9056.33,1.3,47.42,522.22,2388.04,8134.63,8.4709,0.03,391,2388,100.0,39.02,23.4714
25872,518.67,642.33,1586.01,1399.43,14.62,21.61,553.98,2388.06,9055.01,1.3,47.42,521.78,2388.03,8132.11,8.4281,0.03,393,2388,100.0,39.08,23.2928
25887,518.67,642.4,1587.45,1406.37,14.62,21.61,554.18,2388.11,9050.59,1.3,47.55,521.22,2388.01,8131.72,8.437,0.03,392,2388,100.0,38.95,23.329
25888,518.67,641.79,1588.25,1405.95,14.62,21.61,553.61,2388.08,9054.81,1.3,47.52,521.4,2388.06,8133.05,8.4393,0.03,391,2388,100.0,38.94,23.3852
25895,518.67,642.66,1588.91,1403.9,14.62,21.61,553.63,2388.11,9050.41,1.3,47.44,521.5,2388.1,8133.3,8.43,0.03,394,2388,100.0,38.89,23.2988
25901,518.67,642.36,1594.44,1411.89,14.62,21.61,553.59,2388.13,9053.87,1.3,47.45,522.04,2388.11,8125.79,8.4308,0.03,394,2388,100.0,38.8,23.2675
25905,518.67,642.65,1593.6,1403.19,14.62,21.61,553.71,2388.1,9050.75,1.3,47.47,521.24,2388.1,8129.92,8.4212,0.03,393,2388,100.0,38.86,23.2353
25925,518.67,643.62,1587.34,1414.85,14.62,21.61,552.49,2388.15,9045.79,1.3,47.78,520.69,2388.16,8129.2,8.4947,0.03,391,2388,100.0,38.88,23.2356
25929,518.67,642.8,1594.31,1410.19,14.62,21.61,552.32,2388.14,9048.28,1.3,47.56,521.54,2388.24,8121.51,8.4524,0.03,396,2388,100.0,38.63,23.2141
25930,518.67,643.08,1587.16,1418.96,14.62,21.61,552.82,2388.2,9049.71,1.3,47.74,520.64,2388.18,8131.62,8.466,0.03,393,2388,100.0,38.81,23.2289
25933,518.67,642.65,1598.94,1416.4,14.62,21.61,553.39,2388.13,9044.5,1.3,47.62,521.21,2388.22,8127.28,8.4671,0.03,393,2388,100.0,38.68,23.2444
25938,518.67,643.31,1586.8,1413.61,14.62,21.61,552.71,2388.18,9044.73,1.3,47.84,521.14,2388.19,8121.04,8.4625,0.03,394,2388,100.0,38.87,23.1598
25957,518.67,643.59,1592.83,1424.05,14.62,21.61,551.52,2388.26,9037.46,1.3,47.79,520.44,2388.34,8112.77,8.4789,0.03,394,2388,100.0,38.52,23.1764
25973,518.67,642.93,1596.09,1411.04,14.62,21.61,553.35,2388.12,9059.91,1.3,47.6,522.11,2388.13,8140.14,8.4385,0.03,394,2388,100.0,38.74,23.3104
25979,518.67,642.61,1589.95,1408.29,14.62,21.61,553.9,2388.09,9061.67,1.3,47.54,521.57,2388.08,8137.54,8.4505,0.03,393,2388,100.0,38.71,23.2489
25993,518.67,642.24,1584.23,1406.46,14.62,21.61,553.64,2388.09,9061.14,1.3,47.4,521.4,2388.08,8140.51,8.4295,0.03,392,2388,100.0,39.02,23.2797
25997,518.67,642.52,1588.88,1406.24,14.62,21.61,553.46,2388.14,9065.41,1.3,47.52,521.55,2388.12,8142.23,8.4362,0.03,392,2388,100.0,38.91,23.1702
25999,518.67,642.68,1594.32,1408.21,14.62,21.61,553.56,2388.05,9058.78,1.3,47.39,521.87,2388.05,8141.8,8.4061,0.03,392,2388,100.0,38.74,23.2649
26000,518.67,642.03,1597.59,1414.65,14.62,21.61,553.89,2388.03,9060.75,1.3,47.61,521.75,2388.09,8136.4,8.4053,0.03,393,2388,100.0,38.8,23.338
26001,518.67,642.7,1582.94,1413.41,14.62,21.61,552.74,2388.11,9065.79,1.3,47.56,521.57,2388.08,8137.33,8.4871,0.03,393,2388,100.0,38.8,23.2323
26010,518.67,642.32,1587.8,1410.15,14.62,21.61,553.21,2388.09,9053.9,1.3,47.74,521.57,2388.07,8137.08,8.4647,0.03,393,2388,100.0,39.02,23.36
26011,518.67,642.32,1585.19,1410.74,14.62,21.61,553.35,2388.12,9063.86,1.3,47.47,521.28,2388.07,8137.15,8.4264,0.03,392,2388,100.0,39.06,23.4017
26017,518.67,642.5,1590.07,1405.24,14.62,21.61,553.36,2388.08,9059.67,1.3,47.59,521.53,2388.15,8137.19,8.4232,0.03,392,2388,100.0,38.56,23.3284
26020,518.67,642.96,1591.66,1409.74,14.62,21.61,553.03,2388.14,9053.6,1.3,47.66,521.29,2388.11,8136.18,8.5039,0.03,392,2388,100.0,38.9,23.3402
26036,518.67,642.54,1590.93,1415.21,14.62,21.61,553.0,2388.0,9065.45,1.3,47.66,521.83,2388.1,8140.2,8.4425,0.03,394,2388,100.0,38.82,23.3216
26043,518.67,642.9,1587.7,1415.01,14.62,21.61,553.74,2388.08,9050.97,1.3,47.4,521.62,2388.13,8133.16,8.432,0.03,393,2388,100.0,38.89,23.2788
26051,518.67,643.02,1589.16,1410.32,14.62,21.61,553.44,2388.13,9061.32,1.3,47.63,521.48,2388.09,8142.66,8.4546,0.03,394,2388,100.0,38.77,23.4325
26057,518.67,643.06,1591.17,1412.74,14.62,21.61,553.01,2388.11,9064.1,1.3,47.57,521.23,2388.13,8144.57,8.4552,0.03,394,2388,100.0,38.92,23.2274
26062,518.67,643.01,1591.49,1410.45,14.62,21.61,553.68,2388.09,9066.96,1.3,47.77,520.65,2388.1,8139.6,8.4757,0.03,393,2388,100.0,38.87,23.2968
26073,518.67,642.52,1593.1,1407.61,14.62,21.61,552.68,2388.13,9065.27,1.3,47.58,521.31,2388.1,8141.27,8.4282,0.03,394,2388,100.0,38.84,23.11
26075,518.67,642.63,1600.56,1411.08,14.62,21.61,553.26,2388.12,9061.11,1.3,47.69,521.19,2388.13,8145.24,8.4374,0.03,394,2388,100.0,38.89,23.1902
26083,518.67,642.84,1593.65,1405.48,14.62,21.61,552.79,2388.08,9073.06,1.3,47.59,521.0,2388.14,8152.78,8.4563,0.03,394,2388,100.0,38.73,23.274
26089,518.67,642.98,1592.61,1416.51,14.62,21.61,552.82,2388.11,9072.39,1.3,47.48,520.97,2388.05,8150.9,8.4756,0.03,395,2388,100.0,38.69,23.282
26097,518.67,643.38,1585.49,1415.11,14.62,21.61,553.26,2388.15,9076.04,1.3,47.64,520.78,2388.12,8147.38,8.4469,0.03,393,2388,100.0,38.75,23.1666
26102,518.67,642.82,1596.67,1413.4,14.62,21.61,552.65,2388.13,9069.31,1.3,47.82,520.81,2388.15,8147.39,8.4377,0.03,394,2388,100.0,38.61,23.2869
26109,518.67,643.07,1591.42,1416.22,14.62,21.61,552.22,2388.13,9073.64,1.3,47.65,520.68,2388.14,8146.91,8.4534,0.03,394,2388,100.0,38.89,23.2653
26122,518.67,643.69,1596.07,1418.96,14.62,21.61,552.91,2388.12,9079.57,1.3,47.71,520.52,2388.13,8150.57,8.4497,0.03,395,2388,100.0,38.63,23.3226
26137,518.67,643.8,1596.6,1422.6,14.62,21.61,551.6,2388.15,9085.45,1.3,47.84,520.63,2388.21,8154.08,8.4989,0.03,394,2388,100.0,38.63,23.1941
26147,518.67,643.12,1600.65,1418.29,14.62,21.61,551.71,2388.17,9097.28,1.3,47.89,519.97,2388.12,8167.08,8.4893,0.03,396,2388,100.0,38.59,23.1369
26150,518.67,643.81,1601.21,1422.63,14.62,21.61,551.94,2388.14,9095.55,1.3,47.94,520.32,2388.17,8168.99,8.5069,0.03,395,2388,100.0,38.7,23.1551
26159,518.67,643.36,1603.73,1422.36,14.62,21.61,552.45,2388.17,9103.23,1.3,48.06,520.18,2388.18,8174.91,8.5139,0.03,396,2388,100.0,38.49,23.0899
26172,518.67,642.34,1588.18,1392.5,14.62,21.61,554.06,2387.98,9060.75,1.3,47.34,522.46,2387.99,8145.6,8.3924,0.03,390,2388,100.0,39.01,23.4925
26190,518.67,642.55,1589.48,1397.13,14.62,21.61,554.5,2388.05,9046.95,1.3,47.17,522.16,2388.04,8142.61,8.3851,0.03,392,2388,100.0,39.02,23.4284
26200,518.67,642.35,1582.47,1399.95,14.62,21.61,554.66,2388.08,9065.61,1.3,47.28,522.48,2387.99,8147.27,8.379,0.03,391,2388,100.0,39.06,23.4709
26213,518.67,642.06,1576.22,1398.15,14.62,21.61,554.29,2388.03,9061.53,1.3,47.13,521.88,2388.02,8148.36,8.3854,0.03,393,2388,100.0,39.08,23.3898
26214,518.67,641.74,1585.95,1393.21,14.62,21.61,554.19,2388.0,9062.2,1.3,47.06,522.19,2388.04,8141.72,8.3934,0.03,392,2388,100.0,39.02,23.3831
26216,518.67,641.46,1582.19,1402.02,14.62,21.61,554.19,2388.0,9062.38,1.3,47.14,522.73,2387.98,8142.63,8.3919,0.03,392,2388,100.0,39.15,23.4382
26220,518.67,642.43,1577.88,1392.05,14.62,21.61,554.85,2388.0,9071.17,1.3,47.33,522.35,2387.99,8141.52,8.3916,0.03,393,2388,100.0,39.08,23.4236
26221,518.67,642.43,1582.1,1400.5,14.62,21.61,553.89,2388.02,9065.53,1.3,47.11,522.74,2387.99,8141.74,8.403,0.03,392,2388,100.0,38.95,23.4343
26237,518.67,642.18,1575.15,1394.63,14.62,21.61,553.88,2388.04,9059.51,1.3,47.13,522.06,2388.03,8148.24,8.3803,0.03,391,2388,100.0,39.15,23.3965
26239,518.67,641.88,1583.11,1399.65,14.62,21.61,554.49,2388.0,9065.38,1.3,47.12,522.38,2388.0,8144.77,8.4071,0.03,392,2388,100.0,39.1,23.3832
26242,518.67,641.55,1587.36,1398.2,14.62,21.61,554.54,2387.96,9067.85,1.3,47.37,522.16,2388.02,8145.58,8.4076,0.03,393,2388,100.0,39.14,23.488
26251,518.67,642.42,1585.77,1396.21,14.62,21.61,553.78,2388.03,9066.24,1.3,47.37,522.23,2388.05,8144.74,8.3986,0.03,390,2388,100.0,38.76,23.3488
26254,518.67,642.31,1578.77,1404.11,14.62,21.61,554.18,2388.0,9066.57,1.3,47.25,521.96,2388.01,8144.38,8.4134,0.03,392,2388,100.0,38.94,23.3382
26272,518.67,642.51,1586.73,1401.4,14.62,21.61,554.36,2388.07,9068.04,1.3,47.47,522.03,2388.05,8145.51,8.4039,0.03,393,2388,100.0,38.8,23.3213
26276,518.67,642.17,1592.48,1396.48,14.62,21.61,554.15,2388.07,9065.77,1.3,47.33,522.43,2388.06,8144.72,8.4081,0.03,392,2388,100.0,38.97,23.3826
26286,518.67,642.67,1590.8,1399.44,14.62,21.61,554.57,2388.02,9063.95,1.3,47.23,522.44,2388.04,8150.47,8.3989,0.03,391,2388,100.0,38.88,23.4648
26291,518.67,642.46,1589.24,1407.01,14.62,21.61,554.73,2388.09,9064.63,1.3,47.37,522.43,2388.01,8150.3,8.382,0.03,392,2388,100.0,38.97,23.4107
26301,518.67,642.09,1593.37,1400.26,14.62,21.61,553.97,2388.03,9069.97,1.3,47.42,521.72,2388.06,8147.76,8.4152,0.03,393,2388,100.0,39.03,23.4284
26303,518.67,642.62,1580.31,1407.04,14.62,21.61,552.94,2388.04,9063.94,1.3,47.49,521.87,2388.05,8151.02,8.3986,0.03,391,2388,100.0,38.93,23.3912
26308,518.67,642.69,1586.71,1401.34,14.62,21.61,553.61,2388.02,9068.46,1.3,47.27,521.61,2388.09,8144.18,8.4287,0.03,393,2388,100.0,39.03,23.3666
26309,518.67,642.88,1585.7,1405.99,14.62,21.61,554.37,2388.04,9065.62,1.3,47.44,522.05,2388.07,8145.53,8.4131,0.03,393,2388,100.0,38.84,23.2837
26310,518.67,642.01,1585.48,1400.91,14.62,21.61,553.29,2388.09,9065.37,1.3,47.52,521.91,2388.03,8146.36,8.4146,0.03,392,2388,100.0,38.93,23.3788
26314,518.67,642.34,1593.56,1401.97,14.62,21.61,553.48,2388.07,9076.43,1.3,47.29,521.48,2388.04,8147.56,8.4312,0.03,392,2388,100.0,38.88,23.3608
26323,518.67,642.07,1592.91,1402.14,14.62,21.61,553.39,2388.08,9069.71,1.3,47.39,521.92,2388.01,8151.46,8.4658,0.03,391,2388,100.0,38.84,23.3343
26332,518.67,643.08,1583.36,1400.5,14.62,21.61,553.11,2388.04,9079.98,1.3,47.51,521.77,2388.0,8151.56,8.4156,0.03,394,2388,100.0,38.94,23.3122
26344,518.67,642.81,1595.32,1409.12,14.62,21.61,554.42,2388.05,9082.4,1.3,47.6,521.52,2388.07,8156.4,8.4197,0.03,392,2388,100.0,38.77,23.3599
26349,518.67,642.9,1595.5,1409.11,14.62,21.61,553.37,2388.08,9079.76,1.3,47.49,521.1,2388.08,8154.09,8.4206,0.03,394,2388,100.0,38.78,23.196
26352,518.67,642.64,1586.92,1414.28,14.62,21.61,552.35,2388.12,9074.83,1.3,47.45,521.43,2388.06,8150.11,8.4507,0.03,394,2388,100.0,38.8,23.2787
26361,518.67,642.51,1594.49,1406.66,14.62,21.61,553.12,2388.09,9085.26,1.3,47.69,521.09,2388.09,8156.32,8.4562,0.03,393,2388,100.0,38.7,23.3011
26362,518.67,642.67,1593.5,1412.86,14.62,21.61,552.53,2388.1,9080.05,1.3,47.59,521.53,2388.08,8158.91,8.4468,0.03,395,2388,100.0,38.77,23.2212
26381,518.67,642.91,1589.89,1412.44,14.62,21.61,553.4,2388.07,9091.7,1.3,47.83,521.15,2388.1,8169.16,8.4459,0.03,394,2388,100.0,38.75,23.2161
26387,518.67,643.44,1594.35,1417.23,14.62,21.61,552.78,2388.11,9103.2,1.3,47.95,520.61,2388.11,8159.37,8.4752,0.03,395,2388,100.0,38.7,23.2258
26396,518.67,643.27,1597.11,1418.23,14.62,21.61,551.65,2388.16,9099.62,1.3,47.78,520.45,2388.2,8173.99,8.4915,0.03,395,2388,100.0,38.55,23.0483
26415,518.67,642.66,1591.57,1405.24,14.62,21.61,553.38,2388.08,9064.33,1.3,47.21,522.0,2388.12,8133.99,8.4185,0.03,392,2388,100.0,39.0,23.3481
26423,518.67,643.13,1594.02,1411.59,14.62,21.61,553.11,2388.11,9054.19,1.3,47.56,521.53,2388.15,8134.65,8.4675,0.03,392,2388,100.0,38.74,23.4917
26424,518.67,642.19,1585.6,1413.63,14.62,21.61,553.29,2388.08,9054.46,1.3,47.25,521.34,2388.06,8139.61,8.414,0.03,393,2388,100.0,38.8,23.3114
26429,518.67,642.81,1591.79,1397.84,14.62,21.61,554.31,2388.04,9063.39,1.3,47.44,521.55,2388.03,8141.67,8.4123,0.03,392,2388,100.0,39.02,23.3457
26432,518.67,642.69,1580.8,1398.84,14.62,21.61,553.42,2388.08,9063.53,1.3,47.52,521.9,2388.05,8140.42,8.434,0.03,392,2388,100.0,38.88,23.3115
26438,518.67,642.26,1591.12,1408.75,14.62,21.61,553.38,2388.06,9061.99,1.3,47.46,521.98,2388.08,8137.53,8.3941,0.03,393,2388,100.0,39.0,23.3848
26447,518.67,642.46,1591.68,1412.67,14.62,21.61,553.67,2388.09,9062.68,1.3,47.24,521.91,2388.06,8138.58,8.4135,0.03,393,2388,100.0,38.77,23.3672
26461,518.67,642.51,1590.6,1398.09,14.62,21.61,554.15,2388.13,9058.1,1.3,47.49,521.8,2388.01,8139.92,8.3977,0.03,393,2388,100.0,38.77,23.4476
26463,518.67,642.79,1593.17,1403.27,14.62,21.61,553.52,2388.1,9064.78,1.3,47.47,521.91,2388.12,8141.38,8.441,0.03,392,2388,100.0,38.75,23.366
26476,518.67,642.69,1585.37,1410.91,14.62,21.61,553.31,2388.11,9057.3,1.3,47.47,521.59,2388.07,8136.78,8.4379,0.03,393,2388,100.0,38.81,23.3411
26481,518.67,642.63,1591.77,1407.98,14.62,21.61,553.56,2388.08,9061.17,1.3,47.48,521.49,2388.14,8141.37,8.4296,0.03,393,2388,100.0,38.89,23.2742
26496,518.67,642.35,1587.3,1402.7,14.62,21.61,553.4,2388.11,9050.82,1.3,47.44,521.54,2388.1,8136.26,8.4291,0.03,393,2388,100.0,38.61,23.3388
26499,518.67,642.79,1591.85,1414.98,14.62,21.61,552.4,2388.14,9058.0,1.3,47.68,521.49,2388.08,8146.96,8.4466,0.03,392,2388,100.0,38.82,23.341
26504,518.67,643.43,1581.08,1414.34,14.62,21.61,553.07,2388.05,9062.09,1.3,47.49,521.35,2388.09,8141.18,8.4163,0.03,392,2388,100.0,38.74,23.2237
26505,518.67,642.32,1591.68,1409.33,14.62,21.61,553.18,2388.05,9057.71,1.3,47.46,521.65,2388.07,8144.81,8.4086,0.03,392,2388,100.0,39.08,23.346
26506,518.67,642.96,1591.98,1402.87,14.62,21.61,553.11,2388.07,9058.19,1.3,47.64,521.56,2388.11,8139.36,8.4351,0.03,393,2388,100.0,38.7,23.2545
26510,518.67,642.8,1592.35,1405.68,14.62,21.61,552.83,2388.11,9062.02,1.3,47.52,521.17,2388.15,8139.76,8.461,0.03,394,2388,100.0,39.02,23.3195
26512,518.67,642.66,1589.98,1413.21,14.62,21.61,553.34,2388.06,9060.66,1.3,47.33,521.59,2388.05,8144.45,8.45,0.03,393,2388,100.0,38.78,23.2881
26522,518.67,642.17,1585.41,1407.09,14.62,21.61,553.95,2388.07,9067.67,1.3,47.38,521.54,2388.12,8144.88,8.4285,0.03,394,2388,100.0,38.9,23.3184
26524,518.67,643.12,1592.25,1408.5,14.62,21.61,553.76,2388.1,9059.66,1.3,47.65,521.11,2388.11,8141.17,8.4494,0.03,393,2388,100.0,38.8,23.365
26528,518.67,642.58,1590.68,1408.05,14.62,21.61,553.54,2388.06,9062.52,1.3,47.49,522.03,2388.18,8139.84,8.4583,0.03,395,2388,100.0,38.73,23.3175
26530,518.67,642.62,1589.4,1414.62,14.62,21.61,553.03,2388.1,9060.78,1.3,47.75,520.99,2388.07,8144.39,8.453,0.03,393,2388,100.0,38.8,23.3794
26536,518.67,642.79,1588.55,1412.05,14.62,21.61,552.89,2388.05,9063.87,1.3,47.6,521.65,2388.1,8143.8,8.4126,0.03,393,2388,100.0,38.8,23.3307
26538,518.67,643.16,1595.32,1410.94,14.62,21.61,554.12,2388.04,9066.31,1.3,47.58,521.61,2388.05,8142.97,8.4451,0.03,394,2388,100.0,38.75,23.1754
26549,518.67,642.66,1589.04,1414.98,14.62,21.61,553.4,2388.09,9062.64,1.3,47.57,520.92,2388.09,8137.37,8.4886,0.03,393,2388,100.0,38.91,23.2768
26560,518.67,642.62,1594.28,1413.99,14.62,21.61,552.52,2388.14,9060.12,1.3,47.6,520.92,2388.03,8139.9,8.4453,0.03,395,2388,100.0,38.85,23.319
26566,518.67,642.52,1595.96,1417.17,14.62,21.61,552.97,2388.17,9064.23,1.3,47.79,521.17,2388.13,8141.11,8.4324,0.03,394,2388,100.0,38.64,23.316
26573,518.67,643.22,1589.96,1409.6,14.62,21.61,552.51,2388.08,9062.69,1.3,47.6,520.93,2388.12,8142.33,8.4322,0.03,393,2388,100.0,38.66,23.2564
26578,518.67,642.68,1593.43,1413.55,14.62,21.61,552.9,2388.09,9058.92,1.3,47.72,520.54,2388.16,8139.21,8.4476,0.03,394,2388,100.0,38.7,23.2271
26586,518.67,642.77,1593.19,1417.37,14.62,21.61,553.66,2388.16,9062.05,1.3,47.75,520.8,2388.18,8138.25,8.5,0.03,392,2388,100.0,38.65,23.2694
26591,518.67,642.73,1590.07,1419.5,14.62,21.61,552.86,2388.1,9061.8,1.3,47.65,521.41,2388.12,8138.25,8.4565,0.03,394,2388,100.0,38.75,23.1403
26606,518.67,643.06,1595.62,1421.83,14.62,21.61,552.89,2388.18,9060.17,1.3,47.76,520.44,2388.18,8139.74,8.4695,0.03,393,2388,100.0,38.8,23.1649
26612,518.67,643.06,1591.35,1417.42,14.62,21.61,552.36,2388.17,9068.99,1.3,47.71,519.98,2388.2,8145.12,8.4646,0.03,394,2388,100.0,38.57,23.114
26617,518.67,643.34,1595.49,1423.15,14.62,21.61,552.22,2388.23,9064.97,1.3,47.68,519.89,2388.12,8142.84,8.4663,0.03,395,2388,100.0,38.65,23.1483
26621,518.67,643.31,1599.49,1409.64,14.62,21.61,551.57,2388.14,9067.86,1.3,47.85,520.23,2388.21,8144.47,8.4862,0.03,394,2388,100.0,38.72,23.1623
26633,518.67,643.17,1596.84,1417.81,14.62,21.61,551.68,2388.2,9065.85,1.3,47.85,519.74,2388.22,8141.77,8.5166,0.03,397,2388,100.0,38.48,23.0531
26637,518.67,643.15,1604.63,1420.71,14.62,21.61,551.78,2388.2,9067.59,1.3,48.09,520.59,2388.19,8139.55,8.488,0.03,395,2388,100.0,38.5,23.0727
26649,518.67,643.49,1590.41,1430.06,14.62,21.61,552.03,2388.23,9070.71,1.3,47.95,519.54,2388.2,8142.58,8.5251,0.03,395,2388,100.0,38.41,23.1319
26657,518.67,642.8,1597.28,1411.1,14.62,21.61,553.52,2388.13,9059.12,1.3,47.56,521.1,2388.12,8132.08,8.4416,0.03,394,2388,100.0,38.63,23.3518
26658,518.67,642.57,1589.58,1416.42,14.62,21.61,553.42,2388.12,9064.32,1.3,47.53,521.34,2388.14,8137.07,8.4429,0.03,393,2388,100.0,38.83,23.2489
